t,theta
0.705,2.42829158722297
0.71,2.414485760131999
0.715,2.399145952253143
0.72,2.383806144374286
0.725,2.366932355707544
0.73,2.350058567040802
0.735,2.3316507975861747
0.74,2.313243028131547
0.745,2.2933012778890336
0.75,2.2748935084344057
0.755,2.2549517581918925
0.76,2.2334760271614935
0.765,2.2135342769189803
0.77,2.1920585458885813
0.775,2.172116795646068
0.78,2.150641064615669
0.785,2.132233295161041
0.79,2.112291544918528
0.795,2.0923497946760143
0.8,2.073942025221387
0.805,2.055534255766759
0.81,2.040194447887903
0.8150000000000001,2.0233206592211608
0.8200000000000001,2.007980851342304
0.8250000000000001,1.9926410434634478
0.8300000000000001,1.9803691971603627
0.835,1.9696313316451632
0.84,1.9588934661299637
0.845,1.94968958140265
0.85,1.9420196774632217
0.855,1.9358837543116791
0.86,1.9312818119480222
0.865,1.928213850372251
0.87,1.9266798695843652
0.875,1.9266798695843652
0.88,1.9266798695843652
0.885,1.928213850372251
0.89,1.9312818119480222
0.895,1.9358837543116791
0.9,1.940485696675336
0.905,1.945087639038993
0.91,1.9512235621905356
0.915,1.9588934661299637
0.92,1.966563370069392
0.925,1.9742332740088202
0.93,1.9834371587361341
0.935,1.9926410434634478
0.9400000000000001,2.0033789089786476
0.9450000000000001,2.014116774493847
0.9500000000000001,2.024854640009046
0.9550000000000001,2.0371264863121317
0.96,2.0493983326152168
0.965,2.061670178918302
0.97,2.073942025221387
0.975,2.086213871524472
0.98,2.100019698615443
0.985,2.112291544918528
0.99,2.124563391221613
0.995,2.138369218312584
1.0,2.150641064615669
1.0050000000000001,2.162912910918754
1.01,2.1736507764339534
1.0150000000000001,2.1874566035249243
1.02,2.1981944690401236
1.025,2.210466315343209
1.03,2.2212041808584084
1.035,2.2304080655857224
1.04,2.2411459311009216
1.045,2.2488158350403498
1.05,2.2580197197676637
1.055,2.265689623707092
1.06,2.2718255468586346
1.065,2.2779614700101773
1.07,2.2840973931617197
1.075,2.2886993355253766
1.08,2.291767297101148
1.085,2.2948352586769194
1.09,2.2979032202526906
1.095,2.2979032202526906
1.1,2.299437201040576
1.105,2.2979032202526906
1.11,2.2979032202526906
1.115,2.2963692394648048
1.12,2.2933012778890336
1.125,2.2902333163132624
1.1300000000000001,2.287165354737491
1.135,2.2840973931617197
1.1400000000000001,2.2794954507980627
1.145,2.2748935084344057
1.1500000000000001,2.270291566070749
1.155,2.2641556429192065
1.16,2.2595537005555495
1.165,2.2534177774040067
1.17,2.2457478734645786
1.175,2.2396119503130363
1.18,2.2334760271614935
1.185,2.2258061232220654
1.19,2.2196702000705226
1.195,2.2120002961310945
1.2,2.2043303921916664
1.205,2.1981944690401236
1.21,2.1905245651006955
1.215,2.1828546611612674
1.22,2.176718738009725
1.225,2.1690488340702965
1.23,2.1613789301308683
1.235,2.1567769877672114
1.24,2.1491070838277833
1.245,2.1429711606762405
1.25,2.136835237524698
1.2550000000000001,2.132233295161041
1.26,2.1276313527973842
1.2650000000000001,2.1230294104337273
1.27,2.1184274680700703
1.2750000000000001,2.1138255257064134
1.28,2.110757564130642
1.285,2.107689602554871
1.29,2.1061556217669852
1.295,2.1046216409791
1.3,2.103087660191214
1.305,2.103087660191214
1.31,2.103087660191214
1.315,2.103087660191214
1.32,2.103087660191214
1.325,2.1046216409791
1.33,2.1046216409791
1.335,2.1046216409791
1.34,2.1061556217669852
1.345,2.107689602554871
1.35,2.1092235833427564
1.355,2.1092235833427564
